"","subject_id","subject_language.x","survey_time","chrome","firefox","IE","safari","opera","other","don't know","headphones","speakers","earbuds","very bad","bad","normal","good","very good","distractions_yes","distractions_no","wireless","wired","very_slowly","slowly","tolerably_so","pretty_fast","no_loading_time","satisfaction","subject_language.y","18-29yrs","30-39yrs","40-49yrs","50-59yrs","60-69yrs","more_than_69yrs","handedness_L","handedness_R","french_native","french_non_native","lang_other_target_no","lang_other_target_yes","other_lang_na","other_lang_na2","other_lang_native","other_lang_bcpdexp","other_lang_assezdexp","other_lang_unpeudexp","other_lang_trespeudexp","other_lang_comp_na","other_lang_comp_na2","other_lang_comp_native","other_lang_presque_native","other_lang_avancee","other_lang_intermediare","other_lang_debutant","hear_vis_problems_yes","hear_vis_problems_no","troubles_de_lang_yes","troubles_de_lang_no","ling_course_yes","ling_course_no","phonet_course_yes","phonet_course_no","phonog_course_yes","phonog_course_no","subject_language","trial_type","tripletid","S-order","A_Order","RT","order","first_sound","second_sound","paid_attention","corr_ans","context","file_OTH","file_TGT","file_X","speaker_OTH","speaker_TGT","speaker_X","vowel_OTH","vowel_TGT","vowel_X","vowel_eng","vowel_fr","word_OTH","word_TGT","word_X","user_resp","user_corr"
"1","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet35","orderSI=31","orderAI=16","0:3.7","16;",0,1,NA,"B","F_P","veronique_fr_8","maureen_eng_219","jeremy_eng_219","veronique","maureen","jeremy","U","IH","IH","IH","U","FUP","FIHP","FIHP","B",1
"2","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet27","orderSI=22","orderAI=17","0:3.7","17;",0,1,NA,"B","V_G","veronique_fr_47","maureen_eng_76","ewan_eng_77","veronique","maureen","ewan","E","AH","AH","AH","E","VEG","VAHG","VAHG","B",1
"3","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet23","orderSI=29","orderAI=18","0:3.1","18;",0,1,NA,"B","Z_D","veronique_fr_69","maureen_eng_68","jeremy_eng_68","veronique","maureen","jeremy","I","AH","AH","AH","I","ZID","ZAHD","ZAHD","B",1
"4","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet107","orderSI=52","orderAI=19","0:4.1","19;",0,1,NA,"B","V_SH","maureen_fr_166","veronique_eng_33","ewan_eng_36","maureen","veronique","ewan","O","UH","UH","UH","O","VOSH","VUHSH","VUHSH","B",1
"5","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet104","orderSI=38","orderAI=20","0:3.8","20;",1,0,NA,"A","Z_V","veronique_eng_221","maureen_fr_23","marc_fr_18","veronique","maureen","marc","IH","U","U","IH","U","ZIHV","ZUV","ZUV","A",1
"6","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet19","orderSI=19","orderAI=21","0:3.1","21;",0,1,NA,"B","Z_V","veronique_fr_164","maureen_eng_23","jeremy_eng_23","veronique","maureen","jeremy","A","UH","UH","UH","A","ZAV","ZUHV","ZUHV","B",1
"7","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet110","orderSI=41","orderAI=22","0:3.6","22;",0,1,NA,"B","SH_S","maureen_eng_31","veronique_fr_107","remi_fr_106","maureen","veronique","remi","UH","I","I","UH","I","SHUHS","SHIS","SHIS","B",1
"8","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet90","orderSI=36","orderAI=23","0:3.8","23;",0,1,NA,"B","V_F","veronique_eng_59","maureen_fr_68","marc_fr_60","veronique","maureen","marc","AE","E","E","AE","E","VAEF","VEF","VEF","B",1
"9","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet20","orderSI=33","orderAI=24","0:3.9","24;",1,0,NA,"A","Z_B","maureen_eng_4","veronique_fr_82","marc_fr_77","maureen","veronique","marc","UH","Y","Y","UH","Y","ZUHB","ZYB","ZYB","A",1
"10","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet18","orderSI=18","orderAI=25","0:4.4","25;",0,1,NA,"B","Z_F","veronique_eng_219","maureen_fr_169","marc_fr_159","veronique","maureen","marc","IH","A","A","IH","A","ZIHF","ZAF","ZAF","B",1
"11","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet26","orderSI=25","orderAI=26","0:4.1","26;",0,1,NA,"B","Z_B","veronique_eng_204","maureen_fr_4","remi_fr_4","veronique","maureen","remi","IH","U","U","IH","U","ZIHB","ZUB","ZUB","B",1
"12","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet44","orderSI=50","orderAI=27","0:8.2","27;",1,0,NA,"A","Z_F","veronique_eng_219","maureen_fr_104","remi_fr_99","veronique","maureen","remi","IH","I","I","IH","I","ZIHF","ZIF","ZIF","A",1
"13","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet36","orderSI=27","orderAI=28","1:5.1","28;",1,0,NA,"A","Z_S","maureen_eng_229","veronique_fr_131","marc_fr_126","maureen","veronique","marc","IH","OE","OE","IH","OE","ZIHS","ZOES","ZOES","A",1
"14","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet9","orderSI=30","orderAI=29","0:3.7","29;",1,0,NA,"A","V_B","maureen_fr_100","veronique_eng_17","jeremy_eng_17","maureen","veronique","jeremy","Y","UH","UH","UH","Y","VYB","VUHB","VUHB","A",1
"15","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet91","orderSI=47","orderAI=30","1:16.2","30;",0,1,NA,"B","Z_V","maureen_fr_119","veronique_eng_49","ewan_eng_53","maureen","veronique","ewan","Y","AE","AE","AE","Y","ZYV","ZAEV","ZAEV","B",1
"16","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet22","orderSI=26","orderAI=31","0:3.6","31;",0,1,NA,"B","V_SH","veronique_eng_60","maureen_fr_152","marc_fr_142","veronique","maureen","marc","AE","OE","OE","AE","OE","VAESH","VOESH","VOESH","B",1
"17","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet25","orderSI=20","orderAI=32","0:3.6","32;",1,0,NA,"A","Z_B","veronique_fr_208","maureen_eng_215","jeremy_eng_215","veronique","maureen","jeremy","A","IH","IH","IH","A","ZAB","ZIHB","ZIHB","A",1
"18","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet31","orderSI=21","orderAI=33","0:3.4","33;",1,0,NA,"B","Z_V","veronique_fr_134","maureen_eng_100","jeremy_eng_98","veronique","maureen","jeremy","OE","AH","AH","AH","OE","ZOEV","ZAHV","ZAHV","A",0
"19","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet8","orderSI=35","orderAI=34","0:3.7","34;",1,0,NA,"A","V_Z","veronique_eng_30","maureen_fr_150","marc_fr_140","veronique","maureen","marc","UH","OE","OE","UH","OE","VUHZ","VOEZ","VOEZ","A",1
"20","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet87","orderSI=48","orderAI=35","0:3.7","35;",0,1,NA,"B","V_Z","maureen_fr_129","veronique_eng_116","jeremy_eng_120","maureen","veronique","jeremy","Y","AH","AH","AH","Y","VYZ","VAHZ","VAHZ","B",1
"21","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet105","orderSI=44","orderAI=36","0:4.3","36;",1,0,NA,"A","Z_D","maureen_fr_203","veronique_eng_205","jeremy_eng_216","maureen","veronique","jeremy","O","IH","IH","IH","O","ZOD","ZIHD","ZIHD","A",1
"22","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet24","orderSI=17","orderAI=37","0:4.0","37;",1,0,NA,"A","Z_D","veronique_eng_36","maureen_fr_40","remi_fr_39","veronique","maureen","remi","AE","E","E","AE","E","ZAED","ZED","ZED","A",1
"23","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet37","orderSI=28","orderAI=38","0:7.7","38;",1,0,NA,"A","V_K","veronique_fr_76","maureen_eng_15","ewan_eng_15","veronique","maureen","ewan","I","UH","UH","UH","I","VIK","VUHK","VUHK","A",1
"24","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet78","orderSI=53","orderAI=39","0:2.9","39;",0,1,NA,"B","SH_B","maureen_eng_223","veronique_fr_90","remi_fr_89","maureen","veronique","remi","IH","Y","Y","IH","Y","SHIHB","SHYB","SHYB","B",1
"25","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet33","orderSI=23","orderAI=40","0:4.3","40;",1,0,NA,"A","V_G","maureen_fr_197","veronique_eng_215","ewan_eng_232","maureen","veronique","ewan","OE","IH","IH","IH","OE","VOEG","VIHG","VIHG","A",1
"26","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet85","orderSI=46","orderAI=41","0:4.0","41;",1,0,NA,"A","V_SH","maureen_fr_36","veronique_eng_60","jeremy_eng_63","maureen","veronique","jeremy","U","AE","AE","AE","U","VUSH","VAESH","VAESH","A",1
"27","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet47","orderSI=40","orderAI=42","0:3.4","42;",0,1,NA,"B","S_G","maureen_fr_222","veronique_eng_67","jeremy_eng_70","maureen","veronique","jeremy","A","AH","AH","AH","A","SAG","SAHG","SAHG","B",1
"28","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet32","orderSI=24","orderAI=43","0:3.3","43;",1,0,NA,"A","Z_SH","veronique_eng_48","maureen_fr_105","marc_fr_96","veronique","maureen","marc","AE","I","I","AE","I","ZAESH","ZISH","ZISH","A",1
"29","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet21","orderSI=32","orderAI=44","0:3.4","44;",1,0,NA,"A","SH_S","maureen_fr_126","veronique_eng_54","jeremy_eng_57","maureen","veronique","jeremy","Y","AE","AE","AE","Y","SHYS","SHAES","SHAES","A",1
"30","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet34","orderSI=34","orderAI=45","0:3.7","45;",0,1,NA,"B","Z_V","veronique_eng_95","maureen_fr_58","remi_fr_54","veronique","maureen","remi","AH","E","E","AH","E","ZAHV","ZEV","ZEV","B",1
"31","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet84","orderSI=37","orderAI=46","0:3.2","46;",1,0,NA,"A","V_B","maureen_eng_77","veronique_fr_194","remi_fr_192","maureen","veronique","remi","AH","OE","OE","AH","OE","VAHB","VOEB","VOEB","A",1
"32","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet53","orderSI=39","orderAI=47","0:4.8","47;",0,1,NA,"A","Z_G","maureen_fr_183","veronique_eng_3","ewan_eng_3","maureen","veronique","ewan","OE","UH","UH","UH","OE","ZOEG","ZUHG","ZUHG","B",0
"33","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet46","orderSI=42","orderAI=48","0:2.8","48;",0,1,NA,"B","Z_F","maureen_eng_50","veronique_fr_113","marc_fr_108","maureen","veronique","marc","AE","Y","Y","AE","Y","ZAEF","ZYF","ZYF","B",1
"34","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet93","orderSI=49","orderAI=49","0:3.2","49;",1,0,NA,"A","V_SH","veronique_fr_128","maureen_eng_236","jeremy_eng_238","veronique","maureen","jeremy","Y","IH","IH","IH","Y","VYSH","VIHSH","VIHSH","A",1
"35","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet111","orderSI=43","orderAI=50","0:3.2","50;",0,1,NA,"B","Z_S","maureen_fr_55","veronique_eng_218","ewan_eng_235","maureen","veronique","ewan","E","IH","IH","IH","E","ZES","ZIHS","ZIHS","B",1
"36","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet50","orderSI=51","orderAI=52","0:3.9","52;",0,1,NA,"B","Z_S","veronique_eng_93","maureen_fr_168","marc_fr_158","veronique","maureen","marc","AH","A","A","AH","A","ZAHS","ZAS","ZAS","B",1
"37","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet52","orderSI=45","orderAI=53","0:3.1","53;",1,0,NA,"A","SH_S","maureen_eng_117","veronique_fr_31","remi_fr_30","maureen","veronique","remi","AH","U","U","AH","U","SHAHS","SHUS","SHUS","A",1
"38","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet30","orderSI=16","orderAI=54","0:3.6","54;",1,0,NA,"B","Z_D","veronique_eng_65","maureen_fr_184","marc_fr_175","veronique","maureen","marc","AH","OE","OE","AH","OE","ZAHD","ZOED","ZOED","A",0
"39","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet59","orderSI=93","orderAI=56","0:3.4","56;",0,1,NA,"B","V_B","maureen_fr_198","veronique_eng_43","jeremy_eng_46","maureen","veronique","jeremy","OE","AE","AE","AE","OE","VOEB","VAEB","VAEB","B",1
"40","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet65","orderSI=91","orderAI=57","0:3.2","57;",1,0,NA,"A","Z_F","veronique_fr_52","maureen_eng_50","jeremy_eng_50","veronique","maureen","jeremy","E","AE","AE","AE","E","ZEF","ZAEF","ZAEF","A",1
"41","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet98","orderSI=90","orderAI=58","0:3.5","58;",0,1,NA,"B","Z_S","veronique_eng_20","maureen_fr_116","marc_fr_107","veronique","maureen","marc","UH","Y","Y","UH","Y","ZUHS","ZYS","ZYS","B",1
"42","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet41","orderSI=66","orderAI=59","0:4.8","59;",1,0,NA,"A","V_Z","veronique_fr_145","maureen_eng_54","ewan_eng_61","veronique","maureen","ewan","OE","AE","AE","AE","OE","VOEZ","VAEZ","VAEZ","A",1
"43","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet51","orderSI=57","orderAI=60","0:3.0","60;",0,1,NA,"B","Z_F","veronique_fr_21","maureen_eng_50","ewan_eng_51","veronique","maureen","ewan","U","AE","AE","AE","U","ZUF","ZAEF","ZAEF","B",1
"44","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet100","orderSI=82","orderAI=61","0:3.2","61;",1,0,NA,"A","Z_G","maureen_eng_3","veronique_fr_207","marc_fr_207","maureen","veronique","marc","UH","A","A","UH","A","ZUHG","ZAG","ZAG","A",1
"45","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet45","orderSI=60","orderAI=62","0:3.2","62;",0,1,NA,"A","V_G","maureen_fr_16","veronique_eng_16","jeremy_eng_16","maureen","veronique","jeremy","U","UH","UH","UH","U","VUG","VUHG","VUHG","B",0
"46","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet102","orderSI=67","orderAI=63","0:3.0","63;",0,1,NA,"B","V_B","maureen_eng_227","veronique_fr_204","marc_fr_204","maureen","veronique","marc","IH","O","O","IH","O","VIHB","VOB","VOB","B",1
"47","X_BXDUYGLTPI","eng","0:22.2",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,"eng",1,0,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet92","orderSI=61","orderAI=64","0:3.7","64;",1,0,NA,"A","Z_B","veronique_eng_64","maureen_fr_39","marc_fr_34","veronique","maureen","marc","AH","E","E","AH","E","ZAHB","ZEB","ZEB","A",1
